body,title,url
 Nos dicen que el coronavirus es el 'gran nivelador'. No lo es. Es mucho. mucho más duro si eres pobre . Con estas palabras la periodista de la BBC Emily Maitlis comenzó su programa Newsnight la noche del 8 de abril. El lenguaje acerca del covid-19 por mo," El coronavirus es mucho más duro si eres pobre , afirma periodista",https://www.eluniversal.com.mx/mundo/el-coronavirus-es-mucho-mas-duro-si-eres-pobre-afirma-periodista
 La pandemia por coronavirus ha llevado al cierre de miles de atracciones turísticas alrededor del mundo. como parte de las directrices de distanciamiento social y restricciones a los viajes de ocio.  Estas medidas no excluyen a los populares resorts Walt,Titulo Vacio,https://www.viveusa.mx/destinos/las-veces-que-disneyland-y-walt-disney-world-han-cerrado-en-su-historia
 Read in English Un choque entre dos trenes del Sistema Colectivo Metro en la estación Tacubaya de la Línea 1. dejó al menos 41 lesionados. entre ellos. los dos conductores de los convoyes. Una persona más. de sexo masculino. perdió la vida.  Los hechos o,Chocan trenes de metro Tacubaya; hay un muerto y 41 heridos,https://www.eluniversal.com.mx/metropoli/cdmx/chocan-trenes-de-metro-tacubaya-hay-al-menos-30-heridos
 Como una forma de colaborar con la sociedad queretana en el combate de la pandemia del Covid-19. estudiantes. egresados y docentes de la Facultad de Ingeniería (FI) campus San Juan del Río. de la Universidad Autónoma de Querétaro (UAQ). desarrollaron un ,Desarrolla UAQ careta para personal de la salud,https://www.eluniversalqueretaro.mx/portada/desarrolla-uaq-careta-para-personal-de-la-salud
 El exdiputado priísta. Juan Antonio Vera Carrizal.  fue vinculado a proceso por su probable responsabilidad en el delito de tentativa de homicidio. saxofonista María Elena Ríos. joven atacada con ácido el pasado 9 de septiembre en Huajuapan. Tras una aud,Vinculan a proceso a Vera Carrizal por tentativa de feminicidio contra saxofonista,https://www.eluniversal.com.mx/estados/vinculan-proceso-vera-carrizal-por-tentativa-de-feminicidio-contra-saxofonista
 ¿Por qué la COVID-19 se ensaña especialmente con la población masculina obesa? En los servicios de reanimación de ciudades como París. Londres y Nueva York. los médicos no dejan de darle vueltas a este fenómeno por ahora sin explicación. En todos los ser,Titulo Vacio,https://www.viveusa.mx/noticias/por-que-el-coronavirus-mata-mas-mas-personas-con-sobrepeso
 A partir de este miércoles. los  municipios que integran la Coordinación Regional Oaxaca 07 Costa implementaron filtros de revisión en los diferentes puntos de control establecidos en el corredor turístico de la Costa. Esto con la finalidad de monitorear,Acuerdan Ley Seca para corredor turístico de la Costa e instalan filtros sanitarios en carreteras,https://oaxaca.eluniversal.com.mx/municipios/08-04-2020/acuerdan-ley-seca-para-corredor-turistico-de-la-costa-e-instalan-filtros
 0 % PULSO SOCIAL0 Estos días de cuarentena por coronavirus. muchas mujeres le han dado un descanso a su cabello al no usar la plancha y la secadora a la hora de peinarse. Pero puedes ir aún más lejos y aplicar sencillas mascarillas caseras para lograr qu,Titulo Vacio,https://de10.com.mx/parejas/5-tratamientos-caseros-para-revitalizar-tu-cabello
 Ha pasado una década desde que pudimos ver juntas por última vez a Sarah Jessica Parker. Kristin Davis. Kim Cattrall y Cynthia Nixon. Corría el año 2010 cuando las protagonistas de Sex and the City presentaban la segunda película de esta exitosa serie. D,El drama del coronavirus reúne a las protagonistas de  Sex and the City ,https://www.eluniversal.com.mx/espectaculos/farandula/coronavirus-reune-las-protagonistas-de-sex-and-city
 Los casos positivos de coronavirus Covid-19 en México llegaron al corte de este jueves a 3 mil 441. En conferencia de prensa. el doctor Hugo López-Gatell. subsecretario de Salud. informó que el número de fallecidos en el país son 194. La fase 3 de la pan,México llega a 3 mil 441 casos de coronavirus; hay 194 muertos,https://www.eluniversal.com.mx/nacion/coronavirus-9-de-abril-mexico-llega-3-mil-441-casos-de-covid-19-hay-194-muertos
 Dwayne Johnson fue el actor mejor pagado del 2019. Según la revista Forbes. acumuló ganancias por $ 89.4 millones de dólares ese año por su spin off de Fast and Furious. Hobbs and Shaw. La estrella de cine de acción. conocida como The Rock o La Roca. tam,Titulo Vacio,https://www.viveusa.mx/showbiz/carreras-que-la-roca-considero-ejercer-antes-de-la-actuacion
 googletag.cmd.push(function() { googletag.display( dfp-ad-top3_content ); }); La Agencia Antidrogas (DEA. por sus siglas en inglés). ofrece una recompensa de diez millones de dólares por la cabeza de un hombre con un peso de 68 kilos. una estatura de 1.5,Perfil del Mencho; el narco más buscado por DEA,http://www.unionjalisco.mx/articulo/2020/03/19/seguridad/perfil-del-mencho-el-narco-mas-buscado-por-dea
 googletag.cmd.push(function() { googletag.display( dfp-ad-top3_content ); }); El rector de la Universidad Autónoma del Estado de México (UAEMex) Alfredo Barrera Baca dio a conocer los ajustes de trabajo académica por la contingencia de salud pública Coro,Coronavirus: Nueva fecha de Examen de Ingreso UAEMex 2020-2021 ,http://www.unionedomex.mx/articulo/2020/03/18/educacion/coronavirus-nueva-fecha-de-examen-de-ingreso-uaemex-2020-2021
Al regresar de un funeral. Arturo fue ejecutado. Él era un expresidiario que fue baleado frente a la mirada de su familia cuando viajaban a bordo de una camioneta por calles de la alcaldía de Iztacalco. en la Ciudad de México. El ataque ocurrió el martes ,Titulo Vacio,https://www.elgrafico.mx/la-roja/matan-joven-frente-su-familia-en-iztacalco-tenia-tres-ingresos-prision
 Linda Tripp. la amiga íntima de Monica Lewinsky que terminó traicionándola al revelar su relación con el expresidente Bill Clinton (1993-2001). falleció en EE.UU. en circunstancias que aún se desconocen. pero no por COVID-19. informaron este miércoles me,Titulo Vacio,https://www.viveusa.mx/showbiz/fallece-la-amiga-de-monica-lewisky-que-expuso-su-relacion-con-bill-clinton
 Cada día aumenta la cifra de contagios por coronavirus en México. la Secretaría de Salud informó que hasta el día de ayer jueves. la cifra de defunciones por Covid-19 estaba 194 y 3 mil 441 casos positivos. Los estados con mayor contagio de coronavirus s,"Mapa de coronavirus en México. Estado por estado, ¿cuántos contagios tiene nuestro país?",https://www.eluniversal.com.mx/estados/mapa-de-coronavirus-contagios-por-estado-al-9-de-abril
 CUERNAVACA. Mor.- El Ayuntamiento de Ocuituco. situado a las faldas del volcán Popocatépetl. determinó establecer un toque de queda a partir de las 21:00 horas y hasta las 06:00 horas del día siguiente durante la duración de la contingencia sanitaria por,Establecen toque de queda en municipio de Morelos por Covid-19,https://www.eluniversal.com.mx/estados/coronavirus-establecen-toque-de-queda-en-municipio-de-morelos
 La Secretaría de Seguridad Ciudadana (SSC) en coordinación con personal de la alcaldía Cuauhtémoc. implementaron un operativo en el mercado de pescados y mariscos de La Viga. para exhortar a las personas a mantenerse al interior de sus domicilios. ante l,Retiran puestos y gente ante concentración en mercado de La Viga pese a pandemia,https://www.eluniversal.com.mx/metropoli/cdmx/retiran-puestos-y-gente-ante-concentracion-en-mercado-de-la-viga-pese-pandemia
 En la primera línea de batalla contra el Covid-19. médicos y enfermeros del IMSS. adscritos a las unidades donde se han registrado contagios. claman:  nos mandan a la guerra sin fusil .  no tenemos equipo de protección .  no se cumplen protocolos .  hace,Peleamos para que nos den cubrebocas: personal del IMSS,https://www.eluniversal.com.mx/nacion/peleamos-para-que-nos-den-cubrebocas-personal-del-imss
 A los llamados baby boomers –los nacidos entre 1946 y 1964– nos ha tocado remar contra corriente en materia económica.  Evocando al México de mis recuerdos. la vida entonces transcurría apacible. guiados por un desarrollo estabilizador. impulsor de la ec,Medio siglo mexicano,https://www.eluniversal.com.mx/opinion/jose-rubinstein/medio-siglo-mexicano
 Texto: Aída Castro Sánchez  Como última superviviente. doy muchas gracias y rezo a Dios  dijo Semida Masika al recibir su certificado de supervivencia al virus del ébola. brote que afectó a la República Democrática del Congo (RDC) en 2018. Mientras el mu,Así termina una epidemia,https://www.eluniversal.com.mx/opinion/mochilazo-en-el-tiempo/asi-termina-una-epidemia
 0 % PULSO SOCIAL0 ¡Sonríe. qué nadie te quite tu sonrisa! Seguro eres uno de los que se ha divertido viendo el meme viral de Bárbara de Regil en Tik Tok. Para hacer más llevadera esta cuarentena y ayudar a la gente a mantenerse en forma. Bárbara decidió ,Titulo Vacio,https://de10.com.mx/top-10/barbara-de-regil-la-reina-de-los-memes-en-esta-cuarentena
 Texto: Aída Castro Sánchez Durante el siglo pasado la prensa y la Iglesia criticaron los rituales de Semana Santa en Iztapalapa porque los actores no sabían los diálogos o la gente que acudía se dedicaba a ingerir bebidas alcohólicas.  ¡Qué diálogos tan ,El día que censuraron el Viacrucis de Iztapalapa,https://www.eluniversal.com.mx/opinion/mochilazo-en-el-tiempo/el-dia-que-censuraron-el-viacrucis-de-iztapalapa
 Ante la emergencia sanitaria que enfrenta el país y la entidad. derivada de la enfermedad Covid-19. todas las universidades de Oaxaca que integran la Comisión Estatal Interinstitucional para la Formación de Recursos Humanos para la Salud (CEIFRHS) determ,Universidades de Oaxaca retiran a estudiantes de medicina de hospitales ante riesgo por Covid-19,https://oaxaca.eluniversal.com.mx/estatal/08-04-2020/universidades-de-oaxaca-retiran-estudiantes-de-medicina-de-hospitales-ante-riesgo
 El presidente Andrés Manuel López Obrador aseguró que se encuentra bien de salud y. aunque es hipertenso. tiene la presión arterial. dijo. de un joven.  De salud estoy bien. no tengo ningún problema. soy hipertenso. pero me tomo mis pastillas. Constantem,López Obrador dice que está bien de salud;  tengo presión de joven ,https://www.eluniversal.com.mx/nacion/la-mananera-amlo-dice-que-esta-bien-de-salud
 Andrés Manuel López Obrador informó que esta mañana tendrá una llamada telefónica con el presidente de China. Xi Jinping. para agradecerle el apoyo de esa nación con México para obtener insumos para enfrentar la pandemia del coronavirus Covid-19. En Pala,AMLO sostendrá llamada con presidente de China; agradecerá apoyo,https://www.eluniversal.com.mx/nacion/amlo-sostendra-llamada-con-presidente-de-china-agradecera-apoyo
 Néstor de la Torre. exdirector de la Selección Mexicana. se fue con todo sobre Decio de María y Justino Compeán. excabezas de la Federación Mexicana de Futbol. a quien señaló de encubrir a varios jugadores del Tricolor en diversos escándalos que él tuvo ,Néstor de la Torre señala a Decio y Justino de encubrir escándalos,https://www.eluniversal.com.mx/universal-deportes/futbol/nestor-de-la-torre-senala-decio-y-justino-de-encubrir-escandalos
 La noche de este jueves se lleva a cabo en Huajuapan de León. ciudad de la región Mixteca de Oaxaca. la audiencia de vinculación a proceso de Juan Antonio Vera Carrizal. exdiputado priista acusado de ser el autor intelectual del ataque con ácido contra l,"Ante audiencia de su agresor, joven saxofonista pide  privilegiar la justicia ",https://www.eluniversal.com.mx/estados/ante-audiencia-de-su-agresor-joven-saxofonista-pide-privilegiar-la-justicia
  N  tiene 32 años de edad y está presa en el Reclusorio Femenil de Santa Martha Acatitla en la Ciudad de México por el delito de infanticidio diversos 2. Su historia no es muy distinta a la de muchas mujeres que están detrás de las rejas en nuestro país.,La fertilidad de los traumas: una historia de horror sobre la maternidad en prisión,https://www.eluniversal.com.mx/opinion/saskia-nino-de-rivera-cover/la-fertilidad-de-los-traumas-una-historia-de-horror-sobre-la
 Texto: Susana Colin Moya Hace cien años. la llegada de los pregoneros del pescado blanco. del ahuantle molido (huevo de mosco). verdolagas. romeritos. espinacas. epazote. hierbabuena. y de las habas verdes marcaban el fin de la época de carnavales y el i,Al rescate del quelite en Semana Santa,https://www.eluniversal.com.mx/opinion/mochilazo-en-el-tiempo/al-rescate-del-quelite-en-semana-santa
 MacKenzie Bezos ingresó de manera oficial a la lista de las personas más ricas del mundo. con la fortuna que obtuvo tras su divorcio del fundador de Amazon. Jeff Bezos.  Con la finalización del matrimonio en julio de 2019. la filántropa obtuvo el cuatro ,Titulo Vacio,https://www.viveusa.mx/negocios/mackenzie-bezos-entre-los-mas-ricos-del-mundo-tras-divorcio-del-ceo-de-amazon
 La Secretaría de Seguridad Ciudadana (SSC) por segundo día implementó un dispositivo en el mercado de marisco de La Viga. en la alcaldía Cuauhtémoc. para evitar la aglomeración de personas en medio de la contingencia sanitaria por Covid-19. La SSC desple,Aplican operativo en La Viga y la Nueva Viga para evitar aglomeraciones por Covid-19,https://www.eluniversal.com.mx/metropoli/covid-19-aplican-operativo-en-la-viga-y-la-nueva-viga-para-evitar-aglomeraciones
 En un entorno de alta volatilidad para las cotizaciones del petróleo. la Organización de Países Exportadores de Petróleo y miembros invitados (OPEC+) se reunieron este jueves para sellar un acuerdo de reducción de la oferta y ponerle fin. o al menos una ,Nahle se radicaliza ante la OPEP y compromete a Hacienda,https://www.eluniversal.com.mx/opinion/mario-maldonado/nahle-se-radicaliza-ante-la-opep-y-compromete-hacienda
 3 % PULSO SOCIAL1 El 10 de abril de 1970 fue un día negro para millones de fans de todo el mundo… la noticia era dura y sin regreso atrás: Paul McCartney se separaba de The Beatles. y con esto. la disolución del grupo se convertía en una cruel realidad. ,Titulo Vacio,https://de10.com.mx/top-10/10-de-abril-de-1970-el-dia-que-beatles-anuncio-su-separacion
 Durante la Cuaresma los pescados son uno de los alimentos que más destacan. El huachinango. es solo una de las tantas especies que se consumen en el país. pues se estima que se pescan alrededor de 19 mil toneladas al año. lo cual lo ubica como el quinto ,Beneficios de consumir huachinango,https://www.eluniversal.com.mx/menu/huachinango-que-es-propiedades-usos-y-beneficios-la-salud
 Texto: Yessica Torres La llegada de Hernán Cortes al territorio mexica terminó con la caída de Tenochtitlan. García Bernardo. en La época colonial hasta 1760. afirma que aquella guerra militar había sido desigual. los españoles fueron superiores al usar ,"Viruela y sarampión, los otros aliados de la Conquista",https://www.eluniversal.com.mx/opinion/mochilazo-en-el-tiempo/viruela-y-sarampion-los-otros-aliados-de-la-conquista
 Toggle navigation SuscripcionesEl Universal ImpresoEl Universal QuerétaroEl Universal Digital >  ,Titulo Vacio,https://www.clubeluniversal.mx/content/suscripciones
 El Gobierno de México señaló que es falso un mensaje que circula por redes sociales en el cual se señala que habrá un  toque de queda  a partir del 10 de abril y que éste durará 96 horas. El coordinador de Comunicación Social de Presidencia. Jesús Ramíre,"Falso, supuesto  toque de queda  por coronavirus: Presidencia",https://www.eluniversal.com.mx/nacion/coronavirus-falso-toque-de-queda-partir-del-10-de-abril-presidencia
 Read in English Se difundió esta noche el video del momento en que un tren de la estación Observatorio del Metro capitalino se desliza y personal de la estación intenta ayudar al chofer. Poco después se estampó con otro convoy en el metro Tacubaya. el 10,Captan cuando tren se deslizó de Observatorio a Tacubaya; poco después fue el golpe,https://www.eluniversal.com.mx/metropoli/video-captan-cuando-tren-se-deslizo-de-observatorio-tacubaya-poco-despues-fue-el-golpe
  Me dio mucha preocupación y miedo de que me convirtiera en una fuente de contaminación que generará un brote epidemiológico en la entidad . dijo el gobernador Francisco Domínguez tras dar positivo a Covid-19. Entrevistado vía telefónica por EL UNIVERSAL,“Tuve el temor de ser fuente de infección  ,https://www.eluniversalqueretaro.mx/portada/tuve-el-temor-de-ser-fuente-de-infeccion
 Juchitán de Zaragoza—. El video dura un minuto y medio. tiempo suficiente para escuchar el mensaje en zapoteco que da una mujer en uno de los tantos  altavoces que existen en la ciudad de Juchitán. el cual expone las recomendaciones oficiales para frenar, Jóvenes tapizan Juchitán con carteles en zapoteco contra el coronavirus,https://oaxaca.eluniversal.com.mx/sociedad/08-04-2020/jovenes-tapizan-juchitan-con-carteles-en-zapoteco-contra-el-coronavirus
 El presidente Andrés Manuel López Obrador encabezó una ceremonia por el 101 aniversario luctuoso del general Emiliano Zapata Salazar. quien fue asesinado un 10 de abril de 1919 en la ex Hacienda de Chinameca. Morelos. La ceremonia se realizó en el Patio ,Encabeza AMLO homenaje por el 101 aniversario luctuoso de Emiliano Zapata,https://www.eluniversal.com.mx/nacion/amlo-encabeza-homenaje-por-el-101-aniversario-luctuoso-de-emiliano-zapata
 Un Juez de Control dictó prisión preventiva provisional a Juan Antonio Vera Carrizal. el exdiputado priista señalado como autor intelectual del ataque con ácido contra la saxofonista María Elena Ríos Ortiz. ocurrido en septiembre pasado. informó la Fisca,Dan prisión preventiva a Vera Carrizal por ataque con ácido de saxofonista,https://www.eluniversal.com.mx/estados/dan-prision-preventiva-vera-carrizal-por-ataque-con-acido-de-saxofonista
 En la antigua ciudad de Jerusalén se encuentra la Vía Dolorosa. la calle principal por donde Jesús transitó hace más de dos mil años. cargando la cruz después de ser arrestado y juzgado por Poncio Pilatos. Esta bulliciosa calle de edificios históricos. c,Semana Santa: tour virtual de la Vía Dolorosa en Jerusalén,https://www.eluniversal.com.mx/destinos/semana-santa-tour-virtual-de-la-dolorosa-en-jerusalen
 googletag.cmd.push(function() { googletag.display( dfp-ad-top3_content ); }); El pasado 14 de marzo. el secretario de Educación Pública (SEP). Esteban Moctezuma Barragán. informó que a causa de la contingencia por el coronavirus que se ha extendido a tra,Cuaderno de repaso para la cuarentena por coronavirus | Covid-19,http://www.unionpuebla.mx/articulo/2020/03/18/educacion/cuaderno-de-repaso-para-la-cuarentena-por-coronavirus-covid-19
 Casi siempre cuando buscamos comprar una camioneta es porque tenemos la necesidad de transportar a toda la familia del punto A al punto B. Esta tarea la pueden cumplir con creces la mayoría de las camionetas actuales. pero... ¿qué hay más allá de solo ll,Las 5 camionetas usadas que debes evitar comprar,https://www.eluniversal.com.mx/autopistas/5-camionetas-usadas-que-no-debes-comprar
 googletag.cmd.push(function() { googletag.display( dfp-ad-top3_content ); }); Del 16 de julio al 9 de agosto. se realizará la Feria Internacional del Caballo Texcoco 2020. así lo dieron a conocer el patronato. A través de un comunicado que publicaron en ,Feria del Caballo Texcoco 2020 tiene nueva fecha ,http://www.unionedomex.mx/articulo/2020/03/18/espectaculos/feria-del-caballo-texcoco-2020-tiene-nueve-fecha-0
En días pasados se viralizó a través de Twitter y Facebook el video de una comerciante que muy a su manera explica por qué no deja de trabajar en un puesto que aparentemente es sobre santería o magia blanca; la mujer menciona  Los meros meros nos dicen vá,Titulo Vacio,https://www.elgrafico.mx/viral/mujer-comerciante-se-vuelve-viral-tras-explotar-por-cuarentena-de-covid-19-en-mexico
 ¿Por qué la Covid-19 se ensaña especialmente con la población masculina obesa? En los servicios de reanimación de ciudades como París. Londres y Nueva York. los médicos no dejan de darle vueltas a este fenómeno por ahora sin explicación. En todos los ser,"Los hombres obesos, víctimas muy frecuentes del coronavirus",https://www.eluniversal.com.mx/mundo/covid-19-los-hombres-obesos-victimas-muy-frecuentes-del-coronavirus
 Bienvenidos una vez más a su sección favorita  la peor vestida de la semana . En esta ocasión tenemos a Fey. una de las cantantes más icónicas de la música mexicana no solo por su estilo arriesgado sino por su belleza. talento y sobre todo inteligencia. ,Y la peor vestida de la semana es… Fey en traje de baño y chamarra,https://www.eluniversal.com.mx/de-ultima/y-la-peor-vestida-de-la-semana-es-fey-en-traje-de-bano-y-chamarra-con-pelos
 San Luis Potosí registró durante las últimas 24 horas tres nuevos casos por Covid-19. Se trata de dos mujeres y un hombre. todos ellos en el rango de edad de 50 a 59 años con residencia en San Luis Potosí y como resultado de contagio local. de acuerdo al,San Luis Potosí se acerca al medio centenar de casos positivos por Covid-19,https://sanluis.eluniversal.com.mx/sociedad/09-04-2020/san-luis-potosi-se-acerca-al-medio-centenar-de-casos-positivos-por-covid-19
 Luego de la negativa del Gobierno federal de apoyar al sector productivo formal. el sector privado se reúne con representantes de los grupos parlamentarios en el Congreso de la Unión a fin de concretar un acuerdo nacional que permita a México aminorar lo,CCE dialoga con grupos parlamentarios para concretar acuerdo ante crisis por Covid-19,https://www.eluniversal.com.mx/cartera/cce-dialoga-con-grupos-parlamentarios-para-concretar-acuerdo-ante-crisis-por-covid-19
 googletag.cmd.push(function() { googletag.display( dfp-ad-top3_content ); }); El reality La Isla regresa. pero en repetición. así lo anunció el ejecutivo de TV Azteca: Alberto Ciurana. Publicó en redes sociales que La Isla se retransmitirá a partir del 1,"La Isla regresa, cuándo inicia en Azteca Siete",http://www.unionyucatan.mx/articulo/2020/04/02/espectaculos/la-isla-regresa-cuando-inicia-en-azteca-siete
 Cuando se trata de buscar una dirección o alguna ubicación en el mundo. dos de las herramientas más eficaces que existen en Internet son Google  Maps y Google Earth. Google Maps ofrece información sobre la ubicación en tiempo real. así como rutas para ll,Las cosas más extrañas que se pueden encontrar en Google Maps y Google Earth,https://www.eluniversal.com.mx/techbit/cosas-extranas-que-hay-en-google-maps-y-google-earth
 Esta noche estaría llegando el segundo vuelo de puente aéreo con una carga de insumos médicos que el gobierno mexicano adquirió en China pars hacer frente al coronavirus. En esta ocasión el cargamento contiene 1.9 millones de cubrebocas y 820 mil mascari,Se espera esta noche segundo vuelo procedente de China para recibir equipo médico,https://www.eluniversal.com.mx/nacion/coronavirus-se-espera-esta-noche-segundo-puente-aereo-con-china
 Luis Martín corta y limpia pescado velozmente en La Nueva Viga de Ciudad de México. el mercado más grande de América Latina. mientras atrae con avidez a los centenares de clientes que acuden en estos días de Cuaresma a hacer la compra. más pendientes de ,Desafían al coronavirus para comprar pescado en La Viga para la Cuaresma,https://www.eluniversal.com.mx/metropoli/cdmx/desafian-al-coronavirus-para-comprar-pescado-en-la-viga-para-la-cuaresma
 Luego de siete años de espera. The Strokes. estrenaron su sexto material de larga duración. bajo el nombre The New Abnormal .  Compuesto por nueve temas y una portada cargo del artista estadounidense Jean-Michel Basquiat. los liderados por Julian Casabla,"The Strokes estrenan  The New Abnormal , su primer disco en siete años",https://www.eluniversal.com.mx/espectaculos/new-abnormal-strokes-estrenan-su-primer-disco-en-siete-anos
 Nadie es profeta en su tierra . éste dicho es aplicable hasta para el legendario cuarteto inglés The Beatles. quienes de acuerdo a Google Trends. México ocupa el primer lugar de búsquedas de la banda después de su separación hace 50 años.  Esto se debe a,"México, el país que más ama a The Beatles",https://www.eluniversal.com.mx/espectaculos/musica/beatles-lo-mas-buscado-por-los-mexicanos-en-google
 Los tiempos de coronavirus traen otra vez predicciones oscuras: el Fondo Monetario Internacional (FMI) vaticinó este miércoles que el impacto negativo de la crisis generada por el covid-19 sobre la economía mundial será el peor que ha vivido el mundo en ,Las proyecciones del FMI sobre la economía mundial ante el coronavirus,https://www.eluniversal.com.mx/cartera/coronavirus-las-oscuras-proyecciones-del-fmi-sobre-la-economia-mundial
 La iglesia católica en San Luis Potosí afirma estar en condiciones para poner a disposición espacios que puedan usarse para dar atención a enfermos de coronavirus. indicó el vocero de la Arquidiócesis. Juan Jesús Priego Rivera.  El sacerdote señaló que h,"Iglesia católica en SLP, con espacios para que enfermos de Covid-19 sean atendidos: vocero",https://sanluis.eluniversal.com.mx/sociedad/08-04-2020/iglesia-catolica-en-slp-con-espacios-para-que-enfermos-de-covid-19-sean
 ¡Atención! Usted está en una zona prohibida. Salga inmediatamente . En el pueblo de Treviolo. en el norte de Italia. hay un dron que no se limita a detectar a quienes incumplen con el confinamiento. sino que. además. les toma la temperatura a distancia. ,"En Italia, drones detectan a infractores de la cuarentena y les toman la temperatura",https://www.eluniversal.com.mx/mundo/covid-19-italia-drones-detectan-infractores-de-la-cuarentena
 Reuters Hart Island se ha usado históricamente como cementerio masivo. La crisis sanitaria del coronavirus golpea con la mayor virulencia a Estados Unidos. y en concreto a Nueva York. El drama que vive la ciudad de la Gran Manzana se escenificó este juev,"Coronavirus: los enterramientos en una fosa común en Nueva York, la ciudad con más casos",https://www.eluniversal.com.mx/mundo/coronavirus-en-eu-los-enterramientos-en-una-fosa-comun-en-nueva-york-la-ciudad-que-tiene-mas
 ¿No le parece increíble la cantidad de noticias falsas que circulan estos días de pandemia? Los conservadores están desatados. pero usted. queridísima lectora. queridísimo lector. estoy seguro que es muy inteligente y será capaz de diferenciar entre la i,Puras noticias falsas sobre la 4T,https://www.eluniversal.com.mx/opinion/arlequin/puras-noticias-falsas-sobre-la-4t
 Los Clooney no han querido quedarse de brazos cruzados en estos momentos tan inestables e inseguros para el mundo. El actor y su mujer. la abogada especializada en derechos humanos. han decidido aportar su granito de arena para luchar contra la pandemia ,George y Amal Clooney donan 1 mdd para el combate del Covid-19,https://www.eluniversal.com.mx/espectaculos/farandula/george-y-amal-clooney-donan-1-mdd-para-combatir-el-covid-19
